# timestamp filename
1773246391.688891 rgb/frame_000000.jpg
1773246391.727486 rgb/frame_000001.jpg
1773246391.757677 rgb/frame_000002.jpg
1773246391.796151 rgb/frame_000003.jpg
1773246391.823206 rgb/frame_000004.jpg
1773246391.856622 rgb/frame_000005.jpg
1773246391.897209 rgb/frame_000006.jpg
1773246391.931725 rgb/frame_000007.jpg
1773246391.963562 rgb/frame_000008.jpg
1773246391.990168 rgb/frame_000009.jpg
1773246392.024073 rgb/frame_000010.jpg
1773246392.061332 rgb/frame_000011.jpg
1773246392.090430 rgb/frame_000012.jpg
1773246392.128876 rgb/frame_000013.jpg
1773246392.156714 rgb/frame_000014.jpg
1773246392.190485 rgb/frame_000015.jpg
1773246392.229631 rgb/frame_000016.jpg
1773246392.258018 rgb/frame_000017.jpg
1773246392.298981 rgb/frame_000018.jpg
1773246392.324076 rgb/frame_000019.jpg
1773246392.363577 rgb/frame_000020.jpg
1773246392.391085 rgb/frame_000021.jpg
1773246392.425302 rgb/frame_000022.jpg
1773246392.465168 rgb/frame_000023.jpg
1773246392.491715 rgb/frame_000024.jpg
1773246392.530619 rgb/frame_000025.jpg
1773246392.557969 rgb/frame_000026.jpg
1773246392.591262 rgb/frame_000027.jpg
1773246392.630526 rgb/frame_000028.jpg
1773246392.658084 rgb/frame_000029.jpg
1773246392.696286 rgb/frame_000030.jpg
1773246392.725151 rgb/frame_000031.jpg
1773246392.757407 rgb/frame_000032.jpg
1773246392.798152 rgb/frame_000033.jpg
1773246392.828532 rgb/frame_000034.jpg
1773246392.862885 rgb/frame_000035.jpg
1773246392.891544 rgb/frame_000036.jpg
1773246392.929764 rgb/frame_000037.jpg
1773246392.957467 rgb/frame_000038.jpg
1773246392.992288 rgb/frame_000039.jpg
1773246393.029853 rgb/frame_000040.jpg
1773246393.058092 rgb/frame_000041.jpg
1773246393.097149 rgb/frame_000042.jpg
1773246393.124234 rgb/frame_000043.jpg
1773246393.157537 rgb/frame_000044.jpg
1773246393.196428 rgb/frame_000045.jpg
1773246393.225034 rgb/frame_000046.jpg
1773246393.262898 rgb/frame_000047.jpg
1773246393.291520 rgb/frame_000048.jpg
1773246393.325016 rgb/frame_000049.jpg
1773246393.365359 rgb/frame_000050.jpg
1773246393.391250 rgb/frame_000051.jpg
1773246393.430451 rgb/frame_000052.jpg
1773246393.459134 rgb/frame_000053.jpg
1773246393.491655 rgb/frame_000054.jpg
1773246393.531143 rgb/frame_000055.jpg
1773246393.559311 rgb/frame_000056.jpg
1773246393.597587 rgb/frame_000057.jpg
1773246393.625326 rgb/frame_000058.jpg
1773246393.658519 rgb/frame_000059.jpg
1773246393.700865 rgb/frame_000060.jpg
1773246393.726566 rgb/frame_000061.jpg
1773246393.764690 rgb/frame_000062.jpg
1773246393.793291 rgb/frame_000063.jpg
1773246393.826665 rgb/frame_000064.jpg
1773246393.864441 rgb/frame_000065.jpg
1773246393.892018 rgb/frame_000066.jpg
1773246393.931693 rgb/frame_000067.jpg
1773246393.958739 rgb/frame_000068.jpg
1773246393.991790 rgb/frame_000069.jpg
1773246394.031806 rgb/frame_000070.jpg
1773246394.058662 rgb/frame_000071.jpg
1773246394.098798 rgb/frame_000072.jpg
1773246394.126337 rgb/frame_000073.jpg
1773246394.169557 rgb/frame_000074.jpg
